200502
10575
10581
10736
710
900
900
46220
10493
10757
1830
3104
3250
10407
10605
10528
3975
3990
10766
10766
10085
10434
10412
10412
5115
10646
10261
10156
7125
7125
10695
10380
7650
7800
7820
10091
10091
8455
10661
8725
10746
8840
8960
11001
75000
10027
10668
10456
10456
12930
100382
10658
10760
10760
10464
10464
10665
14855
10017
15550
200077
16288
16520
16700
10227
10227
16910
17060
17210
17180
17320
17320
10733
10352
18160
18160
18600
18600
18600
18600
18600
18657
5
18795
10518
20275
10639
10633
10633
10776
10542
10730
22315
22370
10706
10706
10354
10675
10713
24320
10428
10626
25250
25255
26155
10322
10322
10652
10671
100872
100629
10663
10160
10469
27635
27635
10177
10177
10323
10323
27742
27742
10282
10684
27900
10705
10705
10640
10742
10744
10641
10642
10649
10737
10459
28780
29470
30560
10112
10112
10754
10310
10310
31250
31257
10773
10773
10673
10384
34105
34162
10378
10243
10395
34720
34720
35080
35095
10110
10110
10628
10590
10590
10524
36200
36200
10515
10515
10032
100997
37230
10379
200009
10547
10460
10734
10071
10071
10071
10133
10133
40547
41608
10683
10731
41440
42300
42600
10690
10417
10417
42950
10619
10330
44390
10193
10762
46290
10660
45898
45898
45898
47120
47120
47200
46685
46685
10720
46290
10775
10722
10722
10299
49407
10594
10433
10433
10654
10495
1375
50910
51130
51130
51065
10679
10611
10117
51760
52060
52530
10670
53255
53790
10402
10402
10066
55030
10602
55098
55098
55850
56680
59925
59925
10430
10656
10755
60618
61250
61250
61525
61650
61650
61650
10550
10348
62245
10662
10369
10324
10324
10484
10373
10373
10373
10669
100322
100322
10163
10724
64310
64310
64580
64650
65110
65025
10758
10758
99999
66190
66190
10759
66452
10699
10699
66540
66561
66561
66561
66565
10634
24500
10711
10453
10453
10126
10657
69175
69175
10409
68710
10059
10583
10421
10454
69805
10691
70350
10274
10556
10386
71450
71450
10361
72185
10422
10312
10694
10778
72400
72400
72400
72400
10341
10341
10777
73475
10503
10254
10254
10374
81295
74165
74290
74650
74740
6720
6720
10362
76104
74975
76175
10525
76830
76840
76859
10363
10506
10508
10508
77330
77330
77900
10749
10749
70383
70385
10536
79905
80890
81448
10487
10311
10311
81490
81720
10491
82440
82440
82470
82470
10391
83130
10774
83555
78110
10396
10608
10608
85708
96850
96850
87195
100874
81480
10381
88265
88370
88380
100920
39560
90450
90615
90615
41550
91000
91000
1
10701
10447
10447
10447
10539
10725
10267
10267
10651
10124
10770
10351
10351
94300
95233
95233
95520
10560
95620
95620
95800
95960
95960
10272
95964
100449
96155
96155
96340
96340
96340
96730
96730
96730
96735
96790
10589
97120
10751
10677
10342
10761
10393
97730
10372
100264
100264
100264
98220
98220
